Incident ID,Incident Date/Time,Agency,Incident Type,Town of Incident,County of Incident,County of Arrest,Arrest Statute,Arresting Agency,Arrestee Gender,Arrestee Age,Count
16A301961,05/13/2016 01:35:00 PM,VSP: Middlesex,Accident - Property|Accident - Property|Drive/Operate Under Influence,Waitsfield,Washington,Washington,23V1201,VSP: Middlesex,Male,28,1
16B101532,05/13/2016 10:20:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Injury,Danville,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,22,1
16B201630,05/13/2016 10:30:00 PM,VSP: Derby,Drive/Operate Under Influence|Accident - Property,Westmore,Orleans,Orleans,23V1201,VSP: Derby,Male,20,1
16B101532,05/13/2016 10:31:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Injury,Danville,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,22,1
16D301630,05/15/2016 02:24:00 AM,VSP: Royalton,Drive/Operate Under Influence|Accident - Property,Bridgewater,Windsor,Windsor,23V1201,VSP: Royalton,Male,26,1
16D101194,05/16/2016 10:19:00 PM,VSP: Rockingham,Citizen Dispute|Drive/Operate Under Influence|Accident - Property,Westminster,Windham,Windham,23V1201B1#2/R,VSP: Rockingham,Male,33,1
16C201368,05/17/2016 03:14:00 AM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Leicester,Addison,Addison,23V1201,VSP: New Haven,Male,29,1
16B300967,05/19/2016 08:00:00 PM,VSP: Bradford,Accident - Property|Drive/Operate Under Influence,Vershire,Orange,Orange,23V1201A1#1/R,VSP: Bradford,Male,46,1
16C102494,05/20/2016 11:57:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Wallingford,Rutland,Rutland,23V1201,VSP: Rutland,Male,48,1
16C102500,05/21/2016 09:16:00 AM,VSP: Rutland,Accident - Property|DLS|Drive/Operate Under Influence,Pittsfield,Rutland,Rutland,23V1201A1#1/R,VSP: Rutland,Male,47,1
16C102500,05/21/2016 09:16:00 AM,VSP: Rutland,Accident - Property|DLS|Drive/Operate Under Influence,Pittsfield,Rutland,Rutland,23V1201A1#3,VSP: Rutland,Male,47,1
16C201451,05/22/2016 10:59:00 PM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Weybridge,Addison,Addison,23V1201,VSP: New Haven,Female,37,1
16B301007,05/23/2016 05:45:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property,Corinth,Orange,Orange,23V1201,VSP: Bradford,Male,46,1
16D101284,05/24/2016 06:26:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Accident - Injury|C&N Operation|Violate Conditions of Release,Cavendish,Windsor,Windsor,23V1201A2#2,VSP: Rockingham,Male,51,1
16D301781,05/25/2016 11:24:00 AM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence|Accident - Property,Bethel,Windsor,Windsor,23V1201,VSP: Royalton,Male,48,1
16B301027,05/25/2016 11:35:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property|Simple Assault,Bradford,Orange,Orange,23V1201,VSP: Bradford,Female,29,1
16B301027,05/25/2016 11:35:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property|Simple Assault,Bradford,Orange,Orange,23V1201,VSP: Bradford,Female,29,1
16C102616,05/26/2016 11:54:00 AM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence|False Information to Police|C&N Operation,Wallingford,Rutland,Rutland,23V1201,VSP: Rutland,Female,49,1
16C102616,05/26/2016 11:54:00 AM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence|False Information to Police|C&N Operation,Wallingford,Rutland,Rutland,23V1201,VSP: Rutland,Female,49,1
16D101338,05/27/2016 09:36:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Accident - Property,Grafton,Windham,Windham,23V1201A1#1,VSP: Rockingham,Male,23,1
16A302198,05/28/2016 09:49:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Fayston,Washington,Washington,23V1201,VSP: Middlesex,Female,21,1
16B201861,05/29/2016 04:39:00 PM,VSP: Derby,Accident - Fatal|Drive/Operate Under Influence|C&N Operation|Manslaughter,Charleston,Orleans,Orleans,23V1201A1#1/F,VSP: Derby,Male,31,1
16B201861,05/29/2016 04:39:00 PM,VSP: Derby,Accident - Fatal|Drive/Operate Under Influence|C&N Operation|Manslaughter|Other,Charleston,Orleans,Orleans,23V1201A1#1/F,VSP: Derby,Male,31,1
16B201861,05/29/2016 04:39:00 PM,VSP: Derby,Accident - Fatal|Drive/Operate Under Influence|C&N Operation|Manslaughter,Charleston,Orleans,Orleans,23V1201A1#1/F,VSP: Derby,Male,31,1
16C102699,05/29/2016 08:03:00 PM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence,Benson,Rutland,Rutland,23V1201,VSP: Rutland,Male,54,1
16A102605,05/30/2016 04:17:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Charlotte,Chittenden,Chittenden,23V1201,VSP: Williston,Male,31,1
16A302227,05/30/2016 07:53:00 PM,VSP: Middlesex,Accident - Fatal|Drive/Operate Under Influence|Other,Moretown,Washington,Washington,23V1201A2#1/F,VSP: Middlesex,Male,24,1
16B101746,05/30/2016 07:58:00 PM,VSP: Saint Johnsbury,Accident - Property|Drive/Operate Under Influence,Barnet,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,56,1
16D301876,05/31/2016 07:12:00 PM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence|C&N Operation,Randolph,Orange,Orange,23V1201,VSP: Royalton,Male,36,1
16D301876,05/31/2016 07:12:00 PM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence|C&N Operation,Randolph,Orange,Orange,23V1201,VSP: Royalton,Male,36,1
16C301780,06/01/2016 08:39:00 PM,VSP: Shaftsbury,Accident - Property|Larceny/Theft - General|Larceny/Theft - From Building|DLS|Accident - Property|C&N Operation|Drive/Operate Under Influence|Vandalism|Simple Assault|Drive/Operate Under Influence|Theft of Motor Vehicle,Sandgate,Bennington,Bennington,23V1201A1#2,VSP: Shaftsbury,Female,44,1
16C301780,06/01/2016 08:39:00 PM,VSP: Shaftsbury,Accident - Property|Larceny/Theft - General|Larceny/Theft - From Building|DLS|Accident - Property|C&N Operation|Drive/Operate Under Influence|Vandalism|Simple Assault|Drive/Operate Under Influence,Sandgate,Bennington,Bennington,23V1201A1#2,VSP: Shaftsbury,Female,44,1
16C301780,06/01/2016 08:39:00 PM,VSP: Shaftsbury,Accident - Property|Larceny/Theft - General|Larceny/Theft - From Building|DLS|Accident - Property|C&N Operation|Drive/Operate Under Influence|Vandalism|Simple Assault|Drive/Operate Under Influence,Sandgate,Bennington,Bennington,23V1201A1#2,VSP: Shaftsbury,Male,23,1
16C301780,06/01/2016 08:39:00 PM,VSP: Shaftsbury,Accident - Property|Larceny/Theft - General|Larceny/Theft - From Building|DLS|Accident - Property|C&N Operation|Drive/Operate Under Influence|Vandalism|Simple Assault|Drive/Operate Under Influence|Theft of Motor Vehicle,Sandgate,Bennington,Bennington,23V1201A1#2,VSP: Shaftsbury,Male,23,1
16B101766,06/01/2016 10:50:00 PM,VSP: Saint Johnsbury,Accident - Property|Drive/Operate Under Influence,Sheffield,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,25,1
16D101410,06/03/2016 02:59:00 AM,VSP: Rockingham,Drive/Operate Under Influence|Attempting to Elude Police|C&N Operation|Accident - Property,Putney,Windham,Windham,23V1201A3#1,VSP: Rockingham,Male,59,1
16A302289,06/04/2016 01:18:00 AM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Female,22,1
16A302357,06/07/2016 11:18:00 PM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Middlesex,Washington,Washington,23V1201A1#2,VSP: Middlesex,Male,32,1
16D101501,06/10/2016 01:36:00 AM,VSP: Rockingham,Accident - Injury|Drive/Operate Under Influence,Rockingham,Windham,Windham,23V1201,VSP: Rockingham,Female,30,1
16B101867,06/11/2016 12:00:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201A1#2,VSP: Saint Johnsbury,Male,26,1
16B101867,06/11/2016 12:16:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201A1#2,VSP: Saint Johnsbury,Male,26,1
16B301162,06/11/2016 06:05:00 PM,VSP: Bradford,Accident - Property|Drive/Operate Under Influence,Bradford,Orange,Orange,23V1201,VSP: Bradford,Male,35,1
16D302070,06/11/2016 10:07:00 PM,VSP: Royalton,Accident - Property|Drive/Operate Under Influence,Rochester,Windsor,Windsor,23V1201A1#2,VSP: Royalton,Female,29,1
16B101880,06/12/2016 04:11:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Lyndon,Caledonia,Caledonia,23V1201A1#2,VSP: Saint Johnsbury,Male,61,1
16C201772,06/14/2016 11:03:00 AM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence,New Haven,Addison,Addison,23V1201,VSP: New Haven,Female,34,1
16C201782,06/15/2016 03:20:00 PM,VSP: New Haven,Drive/Operate Under Influence|DLS|Accident - Property,Cornwall,Addison,Addison,23V1201,VSP: New Haven,Male,41,1
16C201782,06/15/2016 03:20:00 PM,VSP: New Haven,Drive/Operate Under Influence|DLS|Accident - Property,Cornwall,Addison,Addison,23V1201,VSP: New Haven,Male,41,1
16D201508,06/15/2016 04:01:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Accident - Injury,Wardsboro,Windham,Windham,23V1201A1#2,VSP: Brattleboro,Female,53,1
16B202085,06/15/2016 05:35:00 PM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence|Drugs - Possession,Derby,Orleans,Orleans,23V1201A1#1/R,VSP: Derby,Male,31,1
16B202085,06/15/2016 05:35:00 PM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence,Derby,Orleans,Orleans,23V1201A1#1/R,VSP: Derby,Male,31,1
16B202085,06/15/2016 05:35:00 PM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence|Drugs - Possession,Derby,Orleans,Orleans,23V1201A1#1/R,VSP: Derby,Male,31,1
16A202857,06/16/2016 07:11:00 AM,VSP: Saint Albans,Accident - Property|DLS|Drive/Operate Under Influence,Fletcher,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,31,1
16D201527,06/16/2016 08:59:00 PM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Newfane,Windham,Windham,23V1201A1#2,VSP: Brattleboro,Male,67,1
16D101591,06/17/2016 09:15:00 PM,VSP: Rockingham,Accident - Property|Drive/Operate Under Influence,Grafton,Windham,Windham,23V1201A2#2,VSP: Rockingham,Male,67,1
16A202906,06/18/2016 01:30:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Fairfield,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,22,1
16B301215,06/18/2016 03:00:00 AM,VSP: Bradford,Drugs - Possession|Accident - Property|Drug Crime - General|Drive/Operate Under Influence,Thetford,Orange,Orange,23V1201,VSP: Bradford,Male,24,1
16B301215,06/18/2016 03:00:00 AM,VSP: Bradford,Drugs - Possession|Accident - Property|Drug Crime - General|Drive/Operate Under Influence,Thetford,Orange,Orange,23V1201,VSP: Bradford,Male,24,1
16A102972,06/18/2016 11:03:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Jericho,Chittenden,Chittenden,23V1201,VSP: Williston,Female,35,1
16A202946,06/19/2016 04:33:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence|C&N Operation,Swanton,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,29,1
16A103003,06/20/2016 07:36:00 PM,VSP: Williston,Accident - Injury|Drive/Operate Under Influence|DLS,Westford,Chittenden,Chittenden,23V1201,VSP: Williston,Male,38,1
16A103009,06/20/2016 10:15:00 PM,VSP: Williston,Accident - Injury|C&N Operation|Drive/Operate Under Influence|Traffic Stop,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Male,38,1
16B101977,06/20/2016 11:46:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Injury,Concord,Essex,Essex,23V1201,VSP: Saint Johnsbury,Male,75,1
16D101666,06/23/2016 02:31:00 PM,VSP: Rockingham,Accident - Property|Drive/Operate Under Influence,Londonderry,Windham,Windham,23V1201,VSP: Rockingham,Male,23,1
16C302074,06/23/2016 07:20:00 PM,VSP: Shaftsbury,Accident - Injury|Drive/Operate Under Influence|C&N Operation,Dorset,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,67,1
16A103077,06/24/2016 02:55:00 AM,VSP: Williston,Accident - Injury|Drive/Operate Under Influence|Accident - Property,Unknown,Unknown,Unknown,23V1201,VSP: Williston,Male,29,1
16B301274,06/25/2016 12:27:00 PM,VSP: Bradford,Accident - Injury|Drive/Operate Under Influence,Thetford,Orange,Orange,23V1201A1#2,VSP: Bradford,Male,28,1
16B102055,06/26/2016 03:40:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Burke,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,21,1
16C201932,06/26/2016 09:03:00 PM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence,Lincoln,Addison,Addison,23V1201,VSP: New Haven,Female,41,1
16D302301,06/26/2016 09:08:00 PM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence,Randolph,Orange,Orange,23V1201,VSP: Royalton,Female,27,1
16A302692,06/28/2016 09:45:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence|Accident - Property,Williamstown,Orange,Orange,23V1201,VSP: Williston,Male,28,1
16A302692,06/28/2016 09:45:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence|Accident - Property,Williamstown,Orange,Orange,23V1201,VSP: Williston,Male,28,1
16B301315,06/30/2016 01:15:00 AM,VSP: Bradford,Accident - Property|Drive/Operate Under Influence,Fairlee,Orange,Orange,23V1201,VSP: Bradford,Male,25,1
16B102135,07/02/2016 03:30:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Injury,Walden,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,22,1
16C103486,07/02/2016 10:22:00 PM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence,Danby,Rutland,Rutland,23V1201,VSP: Rutland,Female,43,1
16C202030,07/02/2016 10:30:00 PM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence|C&N Operation|Accident - Property,New Haven,Addison,Addison,23V1201,VSP: New Haven,Female,34,1
16B301363,07/02/2016 11:30:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Injury,Bradford,Orange,Orange,23V1201,VSP: Bradford,Female,39,1
16B202386,07/03/2016 02:45:00 AM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence,Ferdinand,Essex,Essex,23V1201,VSP: Derby,Male,19,1
16A302776,07/04/2016 02:20:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Worcester,Washington,Washington,23V1201,VSP: Middlesex,Female,28,1
16A203290,07/06/2016 09:03:00 PM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence,Fairfield,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,30,1
16A103388,07/08/2016 07:17:00 PM,VSP: Williston,Drive/Operate Under Influence|Traffic Stop|Accident - Property,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Male,64,1
16D302576,07/09/2016 04:25:00 PM,VSP: Royalton,Drive/Operate Under Influence|Accident - Injury|Other|K9,Sharon,Windsor,Windsor,23V1201,VSP: Royalton,Male,38,1
16A302861,07/10/2016 12:50:00 AM,VSP: Middlesex,Accident - Property|Attempting to Elude Police|Accident - Property|C&N Operation|Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,19,1
16B301434,07/10/2016 10:10:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property|False Information to Police|K9|Accident - Property,Topsham,Orange,Orange,23V1201,VSP: Bradford,Male,27,1
16B301434,07/10/2016 10:10:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property|False Information to Police|K9,Topsham,Orange,Orange,23V1201,VSP: Bradford,Male,27,1
16B301434,07/10/2016 10:10:00 PM,VSP: Bradford,Drive/Operate Under Influence|Accident - Property|False Information to Police|K9|Accident - Property,Topsham,Orange,Orange,23V1201,VSP: Bradford,Male,27,1
16B202518,07/11/2016 05:22:00 PM,VSP: Derby,Accident - Property|Drive/Operate Under Influence,Lowell,Orleans,Orleans,23V1201,VSP: Derby,Female,52,1
16C103722,07/11/2016 11:06:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Sudbury,Rutland,Rutland,23V1201,VSP: Rutland,Female,48,1
16B202549,07/13/2016 07:38:00 PM,VSP: Derby,Drive/Operate Under Influence|Accident - Property,Westmore,Orleans,Orleans,23V1201,VSP: Derby,Male,54,1
16D302719,07/17/2016 11:08:00 PM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence,Brookfield,Orange,Orange,23V1201,VSP: Royalton,Male,40,1
16C103852,07/18/2016 09:09:00 PM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence|Traffic Stop,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Male,67,1
16C302477,07/21/2016 10:30:00 PM,VSP: Shaftsbury,Accident - Injury|Drive/Operate Under Influence|C&N Operation|Accident - Property,Pownal,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,20,1
16C302496,07/23/2016 12:03:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,26,1
16C302496,07/23/2016 12:03:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence|Accident - Property|Accident - Property,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,26,1
16D302822,07/23/2016 06:27:00 PM,VSP: Royalton,Accident - Injury|Drive/Operate Under Influence|Accident - Property|C&N Operation,Bridgewater,Windsor,Windsor,23V1201,VSP: Royalton,Female,56,1
16C103968,07/24/2016 08:14:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Female,22,1
16C103975,07/24/2016 02:15:00 PM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence,Wallingford,Rutland,Rutland,23V1201,VSP: Rutland,Male,54,1
16A203646,07/25/2016 01:45:00 AM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence|Accident - Property,Unknown,Unknown,Unknown,23V1201,VSP: Saint Albans,Male,48,1
16A303118,07/26/2016 08:25:00 AM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,Williamstown,Orange,Orange,23V1201A1#3,VSP: Middlesex,Female,25,1
16B202798,07/27/2016 05:58:00 PM,VSP: Derby,Drive/Operate Under Influence|Accident - Property,Glover,Orleans,Orleans,23V1201,VSP: Derby,Male,29,1
16B102667,07/29/2016 12:10:00 AM,VSP: Saint Johnsbury,Accident - Property|Drive/Operate Under Influence,Burke,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,39,1
16A303325,08/07/2016 04:07:00 PM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Warren,Washington,Washington,23V1201,VSP: Middlesex,Male,43,1
16B102944,08/10/2016 12:38:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Peacham,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,26,1
16B203026,08/12/2016 12:50:00 AM,VSP: Derby,Drive/Operate Under Influence|Accident - Property,Derby,Orleans,Orleans,23V1201,VSP: Derby,Male,30,1
16C302787,08/12/2016 04:15:00 PM,VSP: Shaftsbury,Accident - Property|Drive/Operate Under Influence,Dorset,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,65,1
16C302787,08/12/2016 04:15:00 PM,VSP: Shaftsbury,Accident - Property|Drive/Operate Under Influence|Drugs - Possession,Dorset,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,65,1
16A303435,08/14/2016 01:30:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Fayston,Washington,Washington,23V1201,VSP: Middlesex,Male,27,1
16C202664,08/14/2016 02:54:00 PM,VSP: New Haven,Drive/Operate Under Influence|Accident - Property,Leicester,Addison,Addison,23V1201,VSP: New Haven,Male,28,1
16B103026,08/14/2016 07:20:00 PM,VSP: Saint Johnsbury,Accident - Property|Accident - Property|Drive/Operate Under Influence|DLS,Waterford,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,56,1
16D303185,08/15/2016 06:50:00 AM,VSP: Royalton,Drive/Operate Under Influence|DLS|Violate Conditions of Release|Accident - Property,Strafford,Orange,Orange,23V1201A1#3,VSP: Royalton,Male,39,1
16D303185,08/15/2016 06:50:00 AM,VSP: Royalton,Drive/Operate Under Influence|DLS|Violate Conditions of Release|Accident - Property,Strafford,Orange,Orange,23V1201A1#3,VSP: Royalton,Male,39,1
16C104560,08/19/2016 02:26:00 AM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence,Clarendon,Rutland,Rutland,23V1201,VSP: Rutland,Female,22,1
16C104611,08/21/2016 11:46:00 PM,VSP: Rutland,Accident - Property|Drive/Operate Under Influence|Accident - Property,Rutland Town,Rutland,Rutland,23V1201,VSP: Rutland,Male,56,1
16A303608,08/23/2016 11:26:00 PM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Middlesex,Washington,Washington,23V1201,VSP: Middlesex,Female,27,1
16A104400,08/26/2016 06:27:00 PM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Williston,Male,34,1
16A303786,09/03/2016 07:51:00 PM,VSP: Middlesex,Accident - Injury|Drive/Operate Under Influence,East Montpelier,Washington,Washington,23V1201,VSP: Middlesex,Male,57,1
